variant,segment_id,time_s,time_ns,grid_dt_s,selection_method,left_source_row,left_source_time_s,right_source_row,right_source_time_s,vce_v,ic_a_um,power_w_um,cumulative_port_energy_j_um,d_log_abs_ic_dt_s_inv,temperature_delivery,tmax_k,r1_tpre_k,r1_delta_t_k,d_r1_delta_t_dt_k_s
R2,pre_strike_0p1ps,2.7000000000000002e-12,0.0027,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.31249134439155e-07,0.0003281228360978875,8.531165030575163e-16,-30835.9204836961,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,2.8e-12,0.0028,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.3124913403443623e-07,0.0003281228350860906,8.859287866167152e-16,-30835.9204836961,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,2.9e-12,0.0029000000000000002,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.3124913362971743e-07,0.00032812283407429355,9.187410700747343e-16,-30835.9204836961,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3e-12,0.003,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.3124913322499862e-07,0.00032812283306249656,9.515533534315738e-16,-30835.9204836961,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.1e-12,0.0031000000000000003,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.3124913282027985e-07,0.00032812283205069963,9.843656366872335e-16,-30835.929365480297,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.2e-12,0.0032,1e-13,linear_interpolation,7,2.078125e-12,8,3.2171875e-12,2500.0,1.3124913241556105e-07,0.0003281228310389026,1.0171779198417136e-15,-15972.23686644611,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.3e-12,0.0033,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913240101143e-07,0.0003281228310025286,1.049990202943785e-15,1976.3746195167187,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.4e-12,0.0034000000000000002,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913246744034e-07,0.0003281228311686008,1.0828024860523415e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.5e-12,0.0035,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913253386924e-07,0.0003281228313346731,1.1156147691775051e-15,5061.275842876967,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.6e-12,0.0036,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913260029814e-07,0.00032812283150074535,1.148427052319276e-15,5061.275842876967,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.7e-12,0.0037,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913266672702e-07,0.0003281228316668175,1.1812393354776543e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.8e-12,0.0038,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913273315592e-07,0.0003281228318328898,1.2140516186526396e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,3.9e-12,0.0039,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913279958482e-07,0.00032812283199896205,1.2468639018442322e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4e-12,0.004,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913286601373e-07,0.00032812283216503434,1.279676185052432e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.1e-12,0.0040999999999999995,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913293244263e-07,0.00032812283233110657,1.312488468277239e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.2e-12,0.0042,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913299887153e-07,0.0003281228324971788,1.3453007515186533e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.3e-12,0.0043,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.312491330653004e-07,0.00032812283266325104,1.3781130347766747e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.4e-12,0.004399999999999999,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.312491331317293e-07,0.0003281228328293233,1.4109253180513034e-15,5061.275842876967,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.5e-12,0.0045,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913319815822e-07,0.00032812283299539556,1.4437376013425394e-15,5061.275842876967,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.6e-12,0.0046,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913326458712e-07,0.0003281228331614678,1.4765498846503825e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.7e-12,0.0047,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913333101602e-07,0.00032812283332754003,1.5093621679748329e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.8e-12,0.0048,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.3124913339744492e-07,0.0003281228334936123,1.5421744513158906e-15,5061.284724661164,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,4.9000000000000005e-12,0.004900000000000001,1e-13,linear_interpolation,8,3.2171875e-12,9,4.92578125e-12,2500.0,1.312491334638738e-07,0.0003281228336596845,1.5749867346735553e-15,3902.3628772838492,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.0000000000000005e-12,0.005,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913349988128e-07,0.0003281228337497032,1.6077990180440247e-15,2340.874161177453,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.1000000000000005e-12,0.0051,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491335253213e-07,0.00032812283381330326,1.640611301422175e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.2000000000000005e-12,0.005200000000000001,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913355076133e-07,0.0003281228338769033,1.6734235848066853e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.3000000000000004e-12,0.0053,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913357620135e-07,0.0003281228339405034,1.7062358681975556e-15,1938.3072924483713,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.4000000000000004e-12,0.0054,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913360164138e-07,0.00032812283400410344,1.739048151594786e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.5e-12,0.0055000000000000005,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491336270814e-07,0.0003281228340677035,1.7718604349983762e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.6e-12,0.0056,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913365252143e-07,0.00032812283413130355,1.8046727184083265e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.7e-12,0.0057,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913367796146e-07,0.00032812283419490367,1.8374850018246368e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.8e-12,0.0058000000000000005,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913370340148e-07,0.0003281228342585037,1.8702972852473072e-15,1938.3072924483713,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,5.9e-12,0.005900000000000001,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913372884148e-07,0.00032812283432210373,1.9031095686763375e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6e-12,0.006,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491337542815e-07,0.0003281228343857038,1.935921852111728e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.1e-12,0.0061,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913377972153e-07,0.00032812283444930384,1.9687341355534782e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.2e-12,0.006200000000000001,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913380516156e-07,0.0003281228345129039,2.0015464190015887e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.3e-12,0.0063,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913383060159e-07,0.00032812283457650396,2.034358702456059e-15,1938.3072924483713,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.4e-12,0.0064,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491338560416e-07,0.000328122834640104,2.0671709859168893e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.5e-12,0.006500000000000001,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913388148164e-07,0.0003281228347037041,2.0999832693840796e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.6e-12,0.0066,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913390692166e-07,0.00032812283476730414,2.13279555285763e-15,1938.3072924483713,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.7e-12,0.0067,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491339323617e-07,0.0003281228348309042,2.1656078363375406e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.8e-12,0.0068000000000000005,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913395780171e-07,0.0003281228348945043,2.198420119823811e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,6.9e-12,0.0069,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913398324174e-07,0.00032812283495810437,2.2312324033164416e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7e-12,0.007,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913400868177e-07,0.0003281228350217044,2.264044686815432e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.1e-12,0.0071,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491340341218e-07,0.0003281228350853045,2.2968569703207826e-15,1938.3072924483713,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.2e-12,0.0072,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.312491340595618e-07,0.0003281228351489045,2.329669253832493e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.3e-12,0.0073,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913408500182e-07,0.00032812283521250455,2.3624815373505635e-15,1938.2984106641743,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.4e-12,0.0074,1e-13,linear_interpolation,9,4.92578125e-12,10,7.488671875e-12,2500.0,1.3124913411044184e-07,0.0003281228352761046,2.395293820874994e-15,1748.6989634107886,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.5e-12,0.0075,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491341309049e-07,0.0003281228353272622,2.4281061044051624e-15,74.98002219108457,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.6e-12,0.0076,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913411241016e-07,0.0003281228352810254,2.4609183879355767e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.7e-12,0.0077,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491340939154e-07,0.00032812283523478853,2.4937306714613675e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.8e-12,0.0078,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913407542066e-07,0.00032812283518855165,2.5265429549825343e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,7.9e-12,0.007899999999999999,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913405692593e-07,0.0003281228351423148,2.5593552384990777e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8e-12,0.008,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913403843118e-07,0.00032812283509607793,2.5921675220109975e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.1e-12,0.0081,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913401993645e-07,0.00032812283504984115,2.6249798055182934e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.2e-12,0.008199999999999999,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491340014417e-07,0.00032812283500360427,2.6577920890209658e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.3e-12,0.0083,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913398294697e-07,0.00032812283495736743,2.6906043725190143e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.4e-12,0.0084,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913396445222e-07,0.00032812283491113055,2.7234166560124393e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.5e-12,0.008499999999999999,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913394595747e-07,0.00032812283486489366,2.7562289395012403e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.6e-12,0.0086,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913392746274e-07,0.00032812283481865683,2.789041222985418e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.7e-12,0.0087,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.31249133908968e-07,0.00032812283477242,2.8218535064649715e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.8e-12,0.008799999999999999,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913389047326e-07,0.00032812283472618317,2.8546657899399017e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,8.9e-12,0.0089,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491338719785e-07,0.0003281228346799463,2.8874780734102083e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9e-12,0.009,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913385348378e-07,0.00032812283463370945,2.920290356875891e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.1e-12,0.0091,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913383498903e-07,0.00032812283458747256,2.9531026403369502e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.2e-12,0.0092,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913381649428e-07,0.0003281228345412357,2.9859149237933855e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.3e-12,0.0093,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913379799955e-07,0.0003281228344949989,3.0187272072451973e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.4e-12,0.0094,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491337795048e-07,0.000328122834448762,3.051539490692385e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.5e-12,0.0095,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913376101007e-07,0.0003281228344025252,3.0843517741349495e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.6e-12,0.0096,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913374251532e-07,0.0003281228343562883,3.1171640575728904e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.700000000000001e-12,0.0097,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491337240206e-07,0.00032812283431005147,3.1499763410062073e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.800000000000001e-12,0.009800000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913370552584e-07,0.0003281228342638146,3.1827886244349007e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,9.900000000000001e-12,0.0099,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491336870311e-07,0.00032812283421757775,3.2156009078589702e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0000000000000001e-11,0.01,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913366853636e-07,0.0003281228341713409,3.2484131912784162e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0100000000000001e-11,0.010100000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491336500416e-07,0.00032812283412510403,3.2812254746932383e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0200000000000001e-11,0.0102,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913363154688e-07,0.0003281228340788672,3.314037758103437e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0300000000000001e-11,0.0103,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913361305213e-07,0.0003281228340326303,3.346850041509012e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0400000000000001e-11,0.010400000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491335945574e-07,0.00032812283398639354,3.379662324909963e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0500000000000001e-11,0.0105,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913357606265e-07,0.00032812283394015665,3.4124746083062908e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0600000000000001e-11,0.0106,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491335575679e-07,0.00032812283389391976,3.4452868916979945e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0700000000000001e-11,0.010700000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913353907317e-07,0.00032812283384768293,3.4780991750850747e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0800000000000001e-11,0.0108,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913352057842e-07,0.00032812283380144605,3.510911458467531e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.0900000000000001e-11,0.0109,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491335020837e-07,0.0003281228337552092,3.543723741845364e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.1e-11,0.011000000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913348358894e-07,0.0003281228337089724,3.576536025218573e-15,-1409.1305899910367,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.11e-11,0.0111,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913346509422e-07,0.00032812283366273555,3.6093483085871585e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.12e-11,0.0112,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.3124913344659946e-07,0.00032812283361649867,3.64216059195112e-15,-1409.1394717752337,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.13e-11,0.011300000000000001,1e-13,linear_interpolation,10,7.488671875e-12,11,1.13330078125e-11,2500.0,1.312491334281047e-07,0.0003281228335702618,3.674972875310459e-15,-1211.0756841821058,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.14e-11,0.0114,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491334148088e-07,0.00032812283353702204,3.707785158665823e-15,-915.4454971849191,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.15e-11,0.011500000000000002,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913340407439e-07,0.000328122833510186,3.740597442018183e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.16e-11,0.011600000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913339334e-07,0.00032812283348334997,3.77340972536786e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.17e-11,0.0117,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913338260557e-07,0.0003281228334565139,3.8062220087148535e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.18e-11,0.011800000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913337187117e-07,0.00032812283342967795,3.839034292059163e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.19e-11,0.0119,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913336113675e-07,0.0003281228334028419,3.871846575400789e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.2e-11,0.012,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913335040236e-07,0.00032812283337600587,3.904658858739732e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.21e-11,0.012100000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913333966796e-07,0.0003281228333491699,3.93747114207599e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.22e-11,0.0122,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913332893354e-07,0.00032812283332233385,3.970283425409565e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.23e-11,0.0123,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913331819914e-07,0.00032812283329549784,4.0030957087404564e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.24e-11,0.012400000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913330746472e-07,0.0003281228332686618,4.035907992068665e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.25e-11,0.0125,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913329673032e-07,0.0003281228332418258,4.068720275394189e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.26e-11,0.0126,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332859959e-07,0.00032812283321498976,4.10153255871703e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.27e-11,0.012700000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332752615e-07,0.00032812283318815375,4.1343448420371875e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.28e-11,0.0128,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332645271e-07,0.0003281228331613178,4.167157125354661e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.29e-11,0.0129,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332537927e-07,0.00032812283313448173,4.199969408669451e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.3e-11,0.013000000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.312491332430583e-07,0.0003281228331076457,4.232781691981557e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.31e-11,0.0131,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913323232387e-07,0.00032812283308080966,4.265593975290979e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.32e-11,0.0132,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913322158948e-07,0.0003281228330539737,4.298406258597719e-15,-817.8702159966633,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.33e-11,0.013300000000000001,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913321085505e-07,0.00032812283302713764,4.3312185419017745e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.34e-11,0.0134,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913320012066e-07,0.00032812283300030163,4.3640308252031466e-15,-817.8613342124663,TDR_frozen_field,,,,
R2,pre_strike_0p1ps,1.35e-11,0.0135,1e-13,linear_interpolation,11,1.13330078125e-11,12,1.70995117188e-11,2500.0,1.3124913318938624e-07,0.00032812283297346557,4.396843108501835e-15,-817.8702159966633,TDR_frozen_field,,,,
