sample_kind,thermal_variant_id,run_id,segment_id,time_s,time_ns,dt_s,collector_inner_voltage_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,cumulative_port_energy_j_um,d_log_ic_dt_s_inv,d_delta_t_dt_k_s,left_source_row,left_source_time_s,right_source_row,right_source_time_s,diagnostic_only
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0714e-10,0.10714,2e-14,2500.0,1.1769785452419119e-06,324.6332160623575,324.633215689,3.733575226760877e-07,0.00294244636310478,7.888843579301546e-13,-7279361902.856607,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0716e-10,0.10715999999999999,2e-14,2500.0,1.1768071921874684e-06,324.63321606275593,324.633215689,3.737559381988831e-07,0.002942017980468671,7.889432025735904e-13,-7280421839.350737,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0718e-10,0.10718,2e-14,2500.0,1.1766358391330248e-06,324.63321606315435,324.633215689,3.741543537216785e-07,0.002941589597832562,7.890020386493735e-13,-7281482084.620094,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.072e-10,0.1072,2e-14,2500.0,1.1764644860785812e-06,324.6332160635528,324.633215689,3.7455282608789275e-07,0.002941161215196453,7.890608661575037e-13,-7282542638.709088,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0721999999999999e-10,0.10722,2e-14,2500.0,1.1762931330241377e-06,324.63321606395124,324.633215689,3.7495124161068816e-07,0.002940732832560344,7.891196850979813e-13,-7283603501.750946,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0724e-10,0.10724,2e-14,2500.0,1.176121779969694e-06,324.63321606434965,324.633215689,3.7534965713348356e-07,0.0029403044499242354,7.891784954708061e-13,-7284664673.923303,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0726e-10,0.10726,2e-14,2500.0,1.1759504269152504e-06,324.6332160647481,324.633215689,3.757481294996978e-07,0.002939876067288126,7.892372972759783e-13,-7285726155.359385,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0728e-10,0.10728,2e-14,2500.0,1.1757790738608068e-06,324.63321606514654,324.633215689,3.7614654502249323e-07,0.0029394476846520174,7.892960905134977e-13,-7286787946.236828,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0730000000000001e-10,0.1073,2e-14,2500.0,1.1756077208063632e-06,324.63321606554496,324.633215689,3.7654496054528863e-07,0.002939019302015908,7.893548751833643e-13,-7287850046.600041,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0732e-10,0.10732,2e-14,2500.0,1.1754363677519197e-06,324.6332160659434,324.633215689,3.7694337606808404e-07,0.0029385909193797993,7.894136512855783e-13,-7288912456.626661,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0734e-10,0.10734,2e-14,2500.0,1.175265014697476e-06,324.63321606634184,324.633215689,3.773418484342983e-07,0.0029381625367436905,7.894724188201396e-13,-7289975176.449914,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0736e-10,0.10736000000000001,2e-14,2500.0,1.1750936616430326e-06,324.63321606674026,324.633215689,3.777402639570937e-07,0.0029377341541075813,7.895311777870481e-13,-7291038206.203027,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0738e-10,0.10737999999999999,2e-14,2500.0,1.174922308588589e-06,324.6332160671387,324.633215689,3.781386794798891e-07,0.0029373057714714725,7.895899281863039e-13,-7292101546.019225,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.074e-10,0.1074,2e-14,2500.0,1.1747509555341454e-06,324.6332160675371,324.633215689,3.785370950026845e-07,0.0029368773888353637,7.896486700179069e-13,-7293165196.031736,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0742e-10,0.10742,2e-14,2500.0,1.174579602479702e-06,324.63321606793556,324.633215689,3.789355673688988e-07,0.0029364490061992545,7.897074032818572e-13,-7294229156.462606,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0743999999999999e-10,0.10744,2e-14,2500.0,1.1744082494252583e-06,324.633216068334,324.633215689,3.793339828916942e-07,0.002936020623563146,7.897661279781549e-13,-7295293427.311833,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0746e-10,0.10746,2e-14,2500.0,1.1742368963708146e-06,324.6332160687324,324.633215689,3.797323984144896e-07,0.002935592240927037,7.898248441067998e-13,-7296358008.712645,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0748e-10,0.10748,2e-14,2500.0,1.1740655433163712e-06,324.63321606913087,324.633215689,3.8013087078070384e-07,0.002935163858290928,7.89883551667792e-13,-7297422900.931494,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.075e-10,0.1075,2e-14,2500.0,1.1738941902619276e-06,324.6332160695293,324.633215689,3.8052928630349925e-07,0.002934735475654819,7.899422506611314e-13,-7298488104.0571995,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0752000000000001e-10,0.10752,2e-14,2500.0,1.173722837207484e-06,324.6332160699277,324.633215689,3.8092770182629465e-07,0.0029343070930187096,7.900009410868182e-13,-7299553618.13417,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0754e-10,0.10754,2e-14,2500.0,1.1735514841530405e-06,324.6332160703261,324.633215689,3.8132611734909005e-07,0.0029338787103826013,7.900596229448523e-13,-7300619443.428858,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0756e-10,0.10756,2e-14,2500.0,1.1733801310985968e-06,324.6332160707246,324.633215689,3.817245897153043e-07,0.002933450327746492,7.901182962352335e-13,-7301685579.985673,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0758e-10,0.10758000000000001,2e-14,2500.0,1.1732087780441532e-06,324.633216071123,324.633215689,3.821230052380997e-07,0.0029330219451103832,7.901769609579621e-13,-7302752027.982251,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.076e-10,0.1076,2e-14,2500.0,1.1730374249897098e-06,324.6332160715214,324.633215689,3.825214207608951e-07,0.0029325935624742745,7.902356171130379e-13,-7303818787.551819,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0762e-10,0.10762,2e-14,2500.0,1.1728660719352661e-06,324.63321607191983,324.633215689,3.8291983628369053e-07,0.0029321651798381652,7.902942647004611e-13,-7304885858.783195,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0764e-10,0.10764,2e-14,2500.0,1.1726947188808225e-06,324.6332160723183,324.633215689,3.833183086499048e-07,0.0029317367972020564,7.903529037202315e-13,-7305953241.898422,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0765999999999999e-10,0.10765999999999999,2e-14,2500.0,1.172523365826379e-06,324.6332160727167,324.633215689,3.837167241727002e-07,0.0029313084145659476,7.904115341723492e-13,-7307020936.941911,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0768e-10,0.10768,2e-14,2500.0,1.1723520127719354e-06,324.63321607311514,324.633215689,3.841151396954956e-07,0.0029308800319298384,7.904701560568141e-13,-7308088944.135704,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.077e-10,0.1077,2e-14,2500.0,1.1721806597174918e-06,324.6332160735136,324.633215689,3.8451361206170986e-07,0.0029304516492937296,7.905287693736263e-13,-7309157263.61303,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0772e-10,0.10772000000000001,2e-14,2500.0,1.1720093066630481e-06,324.633216073912,324.633215689,3.8491202758450527e-07,0.0029300232666576204,7.905873741227858e-13,-7310225895.418299,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0774000000000001e-10,0.10774,2e-14,2500.0,1.1718379536086045e-06,324.63321607431044,324.633215689,3.8531044310730067e-07,0.0029295948840215116,7.906459703042926e-13,-7311294839.729143,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0776e-10,0.10776,2e-14,2500.0,1.171666600554161e-06,324.63321607470886,324.633215689,3.857088586300961e-07,0.002929166501385403,7.907045579181467e-13,-7312364096.76761,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0778e-10,0.10778,2e-14,2500.0,1.1714952474997174e-06,324.6332160751073,324.633215689,3.8610733099631034e-07,0.0029287381187492936,7.90763136964348e-13,-7313433666.578106,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.078e-10,0.1078,2e-14,2500.0,1.171323894445274e-06,324.63321607550574,324.633215689,3.8650574651910574e-07,0.0029283097361131848,7.908217074428967e-13,-7314503549.29386,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0782e-10,0.10782,2e-14,2500.0,1.1711525413908303e-06,324.63321607590416,324.633215689,3.8690416204190115e-07,0.002927881353477076,7.908802693537926e-13,-7315573745.092507,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0784e-10,0.10784,2e-14,2500.0,1.1709811883363867e-06,324.6332160763026,324.633215689,3.8730257756469655e-07,0.0029274529708409667,7.909388226970358e-13,-7316644254.107274,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0786e-10,0.10786,2e-14,2500.0,1.1708098352819433e-06,324.63321607670105,324.633215689,3.877010499309108e-07,0.002927024588204858,7.909973674726262e-13,-7317715076.515796,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0787999999999999e-10,0.10787999999999999,2e-14,2500.0,1.1706384822274996e-06,324.63321607709946,324.633215689,3.880994654537062e-07,0.002926596205568749,7.910559036805639e-13,-7318786212.362482,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.079e-10,0.1079,2e-14,2500.0,1.170467129173056e-06,324.6332160774979,324.633215689,3.884978809765016e-07,0.0029261678229326404,7.911144313208489e-13,-7319857661.78056,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0792e-10,0.10792,2e-14,2500.0,1.1702957761186125e-06,324.63321607789635,324.633215689,3.888963533427159e-07,0.002925739440296531,7.911729503934812e-13,-7320929425.036482,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0794e-10,0.10794000000000001,2e-14,2500.0,1.1701244230641689e-06,324.63321607829477,324.633215689,3.892947688655113e-07,0.0029253110576604223,7.912314608984608e-13,-7322001502.219067,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0796e-10,0.10796,2e-14,2500.0,1.1699530700097252e-06,324.6332160786932,324.633215689,3.896931843883067e-07,0.0029248826750243135,7.912899628357876e-13,-7323073893.372723,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0798e-10,0.10797999999999999,2e-14,2500.0,1.1697817169552818e-06,324.6332160790916,324.633215689,3.900915999111021e-07,0.0029244542923882043,7.913484562054618e-13,-7324146598.675085,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.08e-10,0.108,2e-14,2500.0,1.1696103639008382e-06,324.63321607949007,324.633215689,3.9049007227731636e-07,0.0029240259097520955,7.914069410074832e-13,-7325219618.3482,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0802e-10,0.10802,2e-14,2500.0,1.1694390108463945e-06,324.6332160798885,324.633215689,3.9088848780011176e-07,0.0029235975271159863,7.914654172418519e-13,-7326292952.480884,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0804e-10,0.10804,2e-14,2500.0,1.169267657791951e-06,324.6332160802869,324.633215689,3.9128690332290716e-07,0.0029231691444798775,7.915238849085678e-13,-7327366601.161956,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0806e-10,0.10806,2e-14,2500.0,1.1690963047375075e-06,324.6332160806853,324.633215689,3.9168531884570257e-07,0.0029227407618437687,7.91582344007631e-13,-7328440564.56905,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0808e-10,0.10808000000000001,2e-14,2500.0,1.1689249516830638e-06,324.6332160810838,324.633215689,3.9208379121191683e-07,0.0029223123792076595,7.916407945390415e-13,-7329514842.835394,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.081e-10,0.10809999999999999,2e-14,2500.0,1.1687535986286204e-06,324.6332160814822,324.633215689,3.9248220673471224e-07,0.0029218839965715507,7.916992365027994e-13,-7330589436.138623,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0812e-10,0.10812,2e-14,2500.0,1.1685822455741767e-06,324.6332160818806,324.633215689,3.9288062225750764e-07,0.002921455613935442,7.917576698989044e-13,-7331664344.611965,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0814e-10,0.10814,2e-14,2500.0,1.168410892519733e-06,324.6332160822791,324.633215689,3.932790946237219e-07,0.0029210272312993326,7.918160947273567e-13,-7332739568.299829,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0815999999999999e-10,0.10815999999999999,2e-14,2500.0,1.1682395394652897e-06,324.6332160826775,324.633215689,3.936775101465173e-07,0.002920598848663224,7.918745109881564e-13,-7333815107.3798485,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0818e-10,0.10818,2e-14,2500.0,1.168068186410846e-06,324.6332160830759,324.633215689,3.940759256693127e-07,0.002920170466027115,7.919329186813033e-13,-7334890962.118479,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.082e-10,0.1082,2e-14,2500.0,1.1678968333564024e-06,324.63321608347434,324.633215689,3.944743411921081e-07,0.002919742083391006,7.919913178067975e-13,-7335967132.515719,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0822e-10,0.10822,2e-14,2500.0,1.1677254803019587e-06,324.6332160838728,324.633215689,3.948728135583224e-07,0.002919313700754897,7.920497083646389e-13,-7337043618.704797,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0824e-10,0.10824,2e-14,2500.0,1.167554127247515e-06,324.6332160842712,324.633215689,3.952712290811178e-07,0.002918885318118788,7.921080903548276e-13,-7338120420.952166,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0826e-10,0.10826,2e-14,2500.0,1.1673827741930717e-06,324.63321608466964,324.633215689,3.956696446039132e-07,0.0029184569354826794,7.921664637773637e-13,-7339197539.257825,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0828e-10,0.10828,2e-14,2500.0,1.167211421138628e-06,324.63321608506806,324.633215689,3.960680601267086e-07,0.00291802855284657,7.92224828632247e-13,-7340274973.79941,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.083e-10,0.10830000000000001,2e-14,2500.0,1.1670400680841846e-06,324.63321608546653,324.633215689,3.9646653249292285e-07,0.0029176001702104614,7.922831849194776e-13,-7341352724.754558,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0832e-10,0.10832,2e-14,2500.0,1.166868715029741e-06,324.63321608586494,324.633215689,3.9686494801571826e-07,0.0029171717875743526,7.923415326390554e-13,-7342430792.256494,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0834e-10,0.10833999999999999,2e-14,2500.0,1.1666973619752973e-06,324.63321608626336,324.633215689,3.9726336353851366e-07,0.0029167434049382434,7.923998717909805e-13,-7343509176.438445,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0836e-10,0.10836,2e-14,2500.0,1.1665260089208539e-06,324.63321608666183,324.633215689,3.976618359047279e-07,0.0029163150223021346,7.92458202375253e-13,-7344587877.389231,19922.19722524169,49,1.067706752e-10,50,1.0887894528e-10,True
derived_linear_grid,R1_THERMO_COUPLED_TCONT300,A01_v2500_let15_y3p5_thermal__R1_thermo_coupled_to60__20260713T064449946Z__1d9cd23a,ion_pulse_0p02ps,1.0837999999999999e-10,0.10837999999999999,2e-14,2500.0,1.1663546558664102e-06,324.63321608706025,324.633215689,3.980602514275233e-07,0.002915886639666026,7.925165243918727e-13,-7345666895.3308935,19920.77613977017,49,1.067706752e-10,50,1.0887894528e-10,True
