sample_kind,variant,time_s,time_ns,vce_v,ic_a_um,power_w_um,cumulative_port_energy_j_um,source_csv,source_plt,source_row,temperature_delivery,temperature_equation_not_solved,temperature_semantics,diagnostic_only
raw_plt,R2,1e-13,0.0001,2500.0,1.31235387961e-07,0.00032808846990250003,0.0,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,2,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.19592869331e-08,41.9592869331,2500.0,0.000177809585986,0.444523964965,4.825092536174766e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,115,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.27530017064e-08,42.7530017064,2500.0,0.000188995753598,0.47248938399499996,5.189016057366194e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,116,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.38642023889e-08,43.8642023889,2500.0,0.000206254085669,0.5156352141725,5.738018421305576e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,117,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.54198833445e-08,45.4198833445,2500.0,0.000233787374816,0.58446843704,6.593723570994232e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,118,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.65088600134e-08,46.5088600134,2500.0,0.000254797975821,0.6369949395525,7.258796130506756e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,119,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.72711436817e-08,47.2711436817,2500.0,0.000270427316893,0.6760682922325001,7.759259459024217e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,120,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.78047422494e-08,47.8047422494,2500.0,0.000281830512119,0.7045762802975,8.127614442226609e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,121,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.85517802443e-08,48.5517802443,2500.0,0.000298778564812,0.74694641203,8.6697857430407e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,122,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,4.95976334371e-08,49.5976334371,2500.0,0.000324552351531,0.8113808788275,9.484676529326049e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,123,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5e-08,50.0,2500.0,0.000334738806149,0.8368470153725,9.816272425658626e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,124,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.001e-08,50.010000000000005,2500.0,0.000334989723575,0.8374743089375,9.82464403228018e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,125,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.0024e-08,50.024,2500.0,0.0003353432707,0.83835817675,9.83637485967999e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,126,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.00436e-08,50.0436,2500.0,0.000335839620319,0.8395990507975,9.852818840509955e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,127,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.007104e-08,50.071039999999996,2500.0,0.000336536443261,0.8413411081525001,9.875881339490748e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,128,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.0109456e-08,50.109456,2500.0,0.00033751568823,0.8437892205749999,9.908249322844949e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,129,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.01632384e-08,50.1632384,2500.0,0.000338893402674,0.847233506685,9.953722953208241e-09,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,130,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.023853376e-08,50.238533759999996,2500.0,0.000340833547873,0.8520838696825,1.0017698310012163e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,131,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.0343947264e-08,50.34394726399999,2500.0,0.000343570435288,0.85892608822,1.010788008753286e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,132,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.04915261696e-08,50.4915261696,2500.0,0.000347443291247,0.8686082281175,1.0235353899428627e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,133,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.06981366374e-08,50.6981366374,2500.0,0.000352950468861,0.8823761721525,1.0416239752453773e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,134,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.09873912924e-08,50.987391292400005,2500.0,0.000360829196164,0.90207299041,1.0674319865894802e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,135,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.13923478094e-08,51.3923478094,2500.0,0.000372196374164,0.93049093541,1.1045374218184754e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,136,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.19592869331e-08,51.959286933099996,2500.0,0.000388802378107,0.9720059452675001,1.1584674175371398e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,137,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.23561443198e-08,52.356144319799995,2500.0,0.000400753513406,1.001883783515,1.1976350535070694e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,138,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.2911744661e-08,52.911744661,2500.0,0.000418186917188,1.04546729297,1.2545105013396327e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,139,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.36895851388e-08,53.689585138800005,2500.0,0.000444031843499,1.1100796087475,1.3383440829372452e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,140,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.42340734733e-08,54.2340734733,2500.0,0.000462813258684,1.1570331467100001,1.4000649053543831e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,141,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.49963571415e-08,54.9963571415,2500.0,0.000490605853454,1.2265146336350001,1.4909118826209505e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,142,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.52631564254e-08,55.2631564254,2500.0,0.000500482405448,1.25120601362,1.523964587340544e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,143,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.56366754228e-08,55.636675422799996,2500.0,0.000514685252409,1.2867131310225002,1.5713626380600008e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,144,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.61596020192e-08,56.1596020192,2500.0,0.00053532517536,1.3383129383999999,1.63999743545722e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,145,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.68916992542e-08,56.8916992542,2500.0,0.000565771144545,1.4144278613624999,1.7407611318661105e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,146,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.79166353832e-08,57.9166353832,2500.0,0.000611633042704,1.52908260676,1.8916066431095337e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,147,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,5.93515459637e-08,59.3515459637,2500.0,0.00068280878496,1.7070219624,2.1237826774041374e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,148,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
raw_plt,R2,6e-08,59.99999999999999,2500.0,0.000716173333657,1.7904333341425,2.237179627595226e-08,docs/changes/2026-07-13-igbt-seb-现有数据复盘/data/r2_plt.csv,local_runtime/igbt_seb_thermal_runs/A01_v2500_let15_y3p5_thermal__R2_thermo_locked_300_to60__20260713T093117597Z__4c085443/artifacts/transient_r2_locked300.plt,149,TDR_frozen_field,True,No transient Tmax or deltaT; see r2_thermal_tdr_frozen_snapshots.csv.,True
